dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,n_keep,interleave,n_bursts,modulation,snr_db,fading,coherence_symbols,empirical_ber,theory_ber,channel_kind,n_comp,dimension,method_label
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7323943661971831,0.6652046218049711,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,4.0,none,32,0.012439727783203125,0.01250081804073755,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7299088649544325,0.6632131500442597,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,2.0,none,32,0.03762054443359375,0.03750612835892598,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7348798674399337,0.66792168124912,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,0.0,none,32,0.07886886596679688,0.07864960352514258,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7357083678541839,0.6663380439239753,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,qpsk,-2.0,none,32,0.13092041015625,0.13064448852282917,qpsk_awgn,,4096.0,pure_hdc_D4096/qpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,1,0.7315658657829329,0.6638397597602493,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,8.0,none,32,0.000186920166015625,0.00019090777407599314,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.002388290780932807,0,0.0,1,0.7299088649544325,0.6611540296181818,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,6.0,none,32,0.00244140625,0.002388290780932807,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01250081804073755,0,0.0,1,0.7307373653686827,0.6623392139724488,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,4.0,none,32,0.012371063232421875,0.01250081804073755,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.03750612835892598,0,0.0,1,0.7265948632974316,0.6582404399203836,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,2.0,none,32,0.037319183349609375,0.03750612835892598,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.07864960352514258,0,0.0,1,0.728251864125932,0.6616492724182851,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,0.0,none,32,0.07861328125,0.07864960352514258,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.13064448852282917,0,0.0,1,0.7274233637116818,0.6597267941671957,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,none,-2.0,none,32,0.13098907470703125,0.13064448852282917,matched_ber,,4096.0,pure_hdc_D4096/matched_ber
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7423363711681856,0.635253229028144,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,8.0,none,32,0.00012466755319148935,0.00019090777407599314,bpsk_awgn,,,quantized/bpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.6826843413421707,0.5874578587940527,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,6.0,none,32,0.002192071143617021,0.002388290780932807,bpsk_awgn,,,quantized/bpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.5385252692626347,0.4686271521569553,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,4.0,none,32,0.01257064494680851,0.01250081804073755,bpsk_awgn,,,quantized/bpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.39270919635459817,0.3456322004456099,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,2.0,none,32,0.03827293882978723,0.03750612835892598,bpsk_awgn,,,quantized/bpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.3131731565865783,0.2825218590056283,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,0.0,none,32,0.08052485039893617,0.07864960352514258,bpsk_awgn,,,quantized/bpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.260149130074565,0.23275378634748836,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,-2.0,none,32,0.13302027925531915,0.13064448852282917,bpsk_awgn,,,quantized/bpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.44656172328086163,0.39697805895399735,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,8.0,rayleigh_block,32,0.03264212101063829,0.03545906762783807,bpsk_rayleigh_block,,,quantized/bpsk_rayleigh_block
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.39188069594034797,0.3512234907299311,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,6.0,rayleigh_block,32,0.049409906914893616,0.052998883925638784,bpsk_rayleigh_block,,,quantized/bpsk_rayleigh_block
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.35376967688483846,0.3190202032325888,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,4.0,rayleigh_block,32,0.0725565159574468,0.07713691605639106,bpsk_rayleigh_block,,,quantized/bpsk_rayleigh_block
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.30571665285832644,0.27901757067343014,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,2.0,rayleigh_block,32,0.10324551196808511,0.10848473204958436,bpsk_rayleigh_block,,,quantized/bpsk_rayleigh_block
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.28417564208782103,0.26192518559466504,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,0.0,rayleigh_block,32,0.1416950631648936,0.1464466094067262,bpsk_rayleigh_block,,,quantized/bpsk_rayleigh_block
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.2593206296603148,0.2360151090540806,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,bpsk,-2.0,rayleigh_block,32,0.18455992353723405,0.18900836834134227,bpsk_rayleigh_block,,,quantized/bpsk_rayleigh_block
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7373653686826843,0.6337199142441861,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,qpsk,8.0,none,32,0.00016622340425531914,0.00019090777407599314,qpsk_awgn,,,quantized/qpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.676056338028169,0.5822171477976601,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,qpsk,6.0,none,32,0.0024621841755319146,0.002388290780932807,qpsk_awgn,,,quantized/qpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.5418392709196355,0.4690442085637704,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,qpsk,4.0,none,32,0.012674534574468085,0.01250081804073755,qpsk_awgn,,,quantized/qpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.415907207953604,0.37051070466849423,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,qpsk,2.0,none,32,0.037805435505319146,0.03750612835892598,qpsk_awgn,,,quantized/qpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.32228666114333054,0.29115832240947775,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,qpsk,0.0,none,32,0.07915350731382978,0.07864960352514258,qpsk_awgn,,,quantized/qpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.2543496271748136,0.2260962381517655,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,qpsk,-2.0,none,32,0.13097365359042554,0.13064448852282917,qpsk_awgn,,,quantized/qpsk_awgn
sim_indoor_v1,test_id,quantized,512,188.0,0.00019090777407599314,0,0.0,2,0.7398508699254349,0.6344995588797688,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,none,8.0,none,32,0.00023894614361702127,0.00019090777407599314,matched_ber,,,quantized/matched_ber
sim_indoor_v1,test_id,quantized,512,188.0,0.002388290780932807,0,0.0,2,0.6826843413421707,0.5873094016923688,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,none,6.0,none,32,0.002295960771276595,0.002388290780932807,matched_ber,,,quantized/matched_ber
sim_indoor_v1,test_id,quantized,512,188.0,0.01250081804073755,0,0.0,2,0.5468102734051367,0.4758003561473849,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,none,4.0,none,32,0.011822639627659575,0.01250081804073755,matched_ber,,,quantized/matched_ber
sim_indoor_v1,test_id,quantized,512,188.0,0.03750612835892598,0,0.0,2,0.4374482187241094,0.38772691070576587,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,none,2.0,none,32,0.037348321143617025,0.03750612835892598,matched_ber,,,quantized/matched_ber
sim_indoor_v1,test_id,quantized,512,188.0,0.07864960352514258,0,0.0,2,0.3256006628003314,0.2902367151580491,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,none,0.0,none,32,0.07815616688829786,0.07864960352514258,matched_ber,,,quantized/matched_ber
sim_indoor_v1,test_id,quantized,512,188.0,0.13064448852282917,0,0.0,2,0.2535211267605634,0.224322179317804,0.0,0.0,0.0,0.0,3620,0,7383700,180.0,False,0,none,-2.0,none,32,0.13084898603723402,0.13064448852282917,matched_ber,,,quantized/matched_ber
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.7398508699254349,0.6314930811530759,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,8.0,none,32,0.0001983642578125,0.00019090777407599314,bpsk_awgn,126.0,,pca/bpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.5724937862468932,0.49408428221449696,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,6.0,none,32,0.00225067138671875,0.002388290780932807,bpsk_awgn,126.0,,pca/bpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.2659486329743165,0.24099630196829608,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,4.0,none,32,0.01226806640625,0.01250081804073755,bpsk_awgn,126.0,,pca/bpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.20546810273405136,0.19888953563649914,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,2.0,none,32,0.037380218505859375,0.03750612835892598,bpsk_awgn,126.0,,pca/bpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.16818558409279205,0.163554471642894,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,0.0,none,32,0.07820510864257812,0.07864960352514258,bpsk_awgn,126.0,,pca/bpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.14830157415078707,0.1417593465650226,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,-2.0,none,32,0.1305084228515625,0.13064448852282917,bpsk_awgn,126.0,,pca/bpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.18889809444904723,0.17441655857470373,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,8.0,rayleigh_block,32,0.035655975341796875,0.03545906762783807,bpsk_rayleigh_block,126.0,,pca/bpsk_rayleigh_block
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.20132560066280034,0.18609722689386207,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,6.0,rayleigh_block,32,0.05318450927734375,0.052998883925638784,bpsk_rayleigh_block,126.0,,pca/bpsk_rayleigh_block
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.19221209610604806,0.18109196578128678,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,4.0,rayleigh_block,32,0.0769195556640625,0.07713691605639106,bpsk_rayleigh_block,126.0,,pca/bpsk_rayleigh_block
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.19221209610604806,0.18320267646560873,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,2.0,rayleigh_block,32,0.1079864501953125,0.10848473204958436,bpsk_rayleigh_block,126.0,,pca/bpsk_rayleigh_block
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.164043082021541,0.15577371647920574,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,0.0,rayleigh_block,32,0.14580917358398438,0.1464466094067262,bpsk_rayleigh_block,126.0,,pca/bpsk_rayleigh_block
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.16984258492129245,0.16292557074470163,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,bpsk,-2.0,rayleigh_block,32,0.18757247924804688,0.18900836834134227,bpsk_rayleigh_block,126.0,,pca/bpsk_rayleigh_block
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.7373653686826843,0.6303861980011352,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,qpsk,8.0,none,32,0.00017547607421875,0.00019090777407599314,qpsk_awgn,126.0,,pca/qpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.5932062966031483,0.511411969868134,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,qpsk,6.0,none,32,0.002201080322265625,0.002388290780932807,qpsk_awgn,126.0,,pca/qpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.2883181441590721,0.2582550694976357,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,qpsk,4.0,none,32,0.012287139892578125,0.01250081804073755,qpsk_awgn,126.0,,pca/qpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.17729908864954433,0.17058064821462843,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,qpsk,2.0,none,32,0.0370635986328125,0.03750612835892598,qpsk_awgn,126.0,,pca/qpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.16984258492129245,0.16507792837261312,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,qpsk,0.0,none,32,0.07778549194335938,0.07864960352514258,qpsk_awgn,126.0,,pca/qpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.1632145816072908,0.15289679590679323,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,qpsk,-2.0,none,32,0.1295013427734375,0.13064448852282917,qpsk_awgn,126.0,,pca/qpsk_awgn
sim_indoor_v1,test_id,pca,512,512.0,0.00019090777407599314,0,0.0,2,0.7423363711681856,0.6314445194494103,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,none,8.0,none,32,0.000217437744140625,0.00019090777407599314,matched_ber,126.0,,pca/matched_ber
sim_indoor_v1,test_id,pca,512,512.0,0.002388290780932807,0,0.0,2,0.6139188069594035,0.5301011880796405,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,none,6.0,none,32,0.002437591552734375,0.002388290780932807,matched_ber,126.0,,pca/matched_ber
sim_indoor_v1,test_id,pca,512,512.0,0.01250081804073755,0,0.0,2,0.27257663628831813,0.24234529465910745,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,none,4.0,none,32,0.012142181396484375,0.01250081804073755,matched_ber,126.0,,pca/matched_ber
sim_indoor_v1,test_id,pca,512,512.0,0.03750612835892598,0,0.0,2,0.19718309859154928,0.18821919793337805,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,none,2.0,none,32,0.037364959716796875,0.03750612835892598,matched_ber,126.0,,pca/matched_ber
sim_indoor_v1,test_id,pca,512,512.0,0.07864960352514258,0,0.0,2,0.17232808616404308,0.16077072942595094,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,none,0.0,none,32,0.07795333862304688,0.07864960352514258,matched_ber,126.0,,pca/matched_ber
sim_indoor_v1,test_id,pca,512,512.0,0.13064448852282917,0,0.0,2,0.16984258492129245,0.15378814851515338,0.0,0.0,0.0,0.0,2540,94320,7383700,,False,0,none,-2.0,none,32,0.13031768798828125,0.13064448852282917,matched_ber,126.0,,pca/matched_ber
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9221209610604806,0.8766804510670834,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,8.0,none,32,0.00019073486328125,0.00019090777407599314,bpsk_awgn,,4096.0,binary_hash/bpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9221209610604806,0.8808185825068501,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,6.0,none,32,0.002353668212890625,0.002388290780932807,bpsk_awgn,,4096.0,binary_hash/bpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9154929577464789,0.866981647549028,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,4.0,none,32,0.012546539306640625,0.01250081804073755,bpsk_awgn,,4096.0,binary_hash/bpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9022369511184756,0.8540369975367292,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,2.0,none,32,0.03760528564453125,0.03750612835892598,bpsk_awgn,,4096.0,binary_hash/bpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.8641259320629661,0.8095827804878155,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,0.0,none,32,0.078582763671875,0.07864960352514258,bpsk_awgn,,4096.0,binary_hash/bpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.7986743993371996,0.731083408776273,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,-2.0,none,32,0.13072586059570312,0.13064448852282917,bpsk_awgn,,4096.0,binary_hash/bpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.8964374482187241,0.8492810898047066,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,8.0,rayleigh_block,32,0.035144805908203125,0.03545906762783807,bpsk_rayleigh_block,,4096.0,binary_hash/bpsk_rayleigh_block
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.8765534382767192,0.8258937874666774,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,6.0,rayleigh_block,32,0.052379608154296875,0.052998883925638784,bpsk_rayleigh_block,,4096.0,binary_hash/bpsk_rayleigh_block
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.8467274233637117,0.789255997603458,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,4.0,rayleigh_block,32,0.07634735107421875,0.07713691605639106,bpsk_rayleigh_block,,4096.0,binary_hash/bpsk_rayleigh_block
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.8028169014084507,0.7278943434508519,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,2.0,rayleigh_block,32,0.1072540283203125,0.10848473204958436,bpsk_rayleigh_block,,4096.0,binary_hash/bpsk_rayleigh_block
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.7647058823529411,0.6845997973568381,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,0.0,rayleigh_block,32,0.14451217651367188,0.1464466094067262,bpsk_rayleigh_block,,4096.0,binary_hash/bpsk_rayleigh_block
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.7373653686826843,0.6630355958406968,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,bpsk,-2.0,rayleigh_block,32,0.1863861083984375,0.18900836834134227,bpsk_rayleigh_block,,4096.0,binary_hash/bpsk_rayleigh_block
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9212924606462303,0.8755754516225093,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,qpsk,8.0,none,32,0.000202178955078125,0.00019090777407599314,qpsk_awgn,,4096.0,binary_hash/qpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9212924606462303,0.8778609297324357,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,qpsk,6.0,none,32,0.002285003662109375,0.002388290780932807,qpsk_awgn,,4096.0,binary_hash/qpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9121789560894781,0.8649247812482045,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,qpsk,4.0,none,32,0.01239776611328125,0.01250081804073755,qpsk_awgn,,4096.0,binary_hash/qpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.899751449875725,0.8484767257536087,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,qpsk,2.0,none,32,0.03772735595703125,0.03750612835892598,qpsk_awgn,,4096.0,binary_hash/qpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.8682684341342171,0.8120159696738097,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,qpsk,0.0,none,32,0.0784759521484375,0.07864960352514258,qpsk_awgn,,4096.0,binary_hash/qpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.8193869096934548,0.744934595934603,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,qpsk,-2.0,none,32,0.1302032470703125,0.13064448852282917,qpsk_awgn,,4096.0,binary_hash/qpsk_awgn
sim_indoor_v1,test_id,binary_hash,512,512.0,0.00019090777407599314,0,0.0,2,0.9229494614747308,0.8786222196568099,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,none,8.0,none,32,0.000217437744140625,0.00019090777407599314,matched_ber,,4096.0,binary_hash/matched_ber
sim_indoor_v1,test_id,binary_hash,512,512.0,0.002388290780932807,0,0.0,2,0.9179784589892295,0.8702322567588119,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,none,6.0,none,32,0.002437591552734375,0.002388290780932807,matched_ber,,4096.0,binary_hash/matched_ber
sim_indoor_v1,test_id,binary_hash,512,512.0,0.01250081804073755,0,0.0,2,0.9105219552609777,0.8669728472976159,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,none,4.0,none,32,0.012142181396484375,0.01250081804073755,matched_ber,,4096.0,binary_hash/matched_ber
sim_indoor_v1,test_id,binary_hash,512,512.0,0.03750612835892598,0,0.0,2,0.8922949461474731,0.8432734144387203,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,none,2.0,none,32,0.037364959716796875,0.03750612835892598,matched_ber,,4096.0,binary_hash/matched_ber
sim_indoor_v1,test_id,binary_hash,512,512.0,0.07864960352514258,0,0.0,2,0.8641259320629661,0.8000945666804796,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,none,0.0,none,32,0.07795333862304688,0.07864960352514258,matched_ber,,4096.0,binary_hash/matched_ber
sim_indoor_v1,test_id,binary_hash,512,512.0,0.13064448852282917,0,0.0,2,0.8028169014084507,0.7260374563026465,0.0,0.0,0.0,0.0,81940,2949120,7383700,,False,0,none,-2.0,none,32,0.13031768798828125,0.13064448852282917,matched_ber,,4096.0,binary_hash/matched_ber
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7332228666114333,0.6651585878194195,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,8.0,none,32,0.000179290771484375,0.00019090777407599314,bpsk_awgn,,4096.0,pure_hdc_D4096/bpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7307373653686827,0.6618187432192002,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,6.0,none,32,0.002475738525390625,0.002388290780932807,bpsk_awgn,,4096.0,pure_hdc_D4096/bpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7315658657829329,0.6646782450585116,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,4.0,none,32,0.0124969482421875,0.01250081804073755,bpsk_awgn,,4096.0,pure_hdc_D4096/bpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.728251864125932,0.6616758191888887,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,2.0,none,32,0.037322998046875,0.03750612835892598,bpsk_awgn,,4096.0,pure_hdc_D4096/bpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7332228666114333,0.6650159966820584,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,0.0,none,32,0.078643798828125,0.07864960352514258,bpsk_awgn,,4096.0,pure_hdc_D4096/bpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.728251864125932,0.6578709395284572,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,-2.0,none,32,0.1304931640625,0.13064448852282917,bpsk_awgn,,4096.0,pure_hdc_D4096/bpsk_awgn
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7373653686826843,0.6689959084371134,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,8.0,rayleigh_block,32,0.03536224365234375,0.03545906762783807,bpsk_rayleigh_block,,4096.0,pure_hdc_D4096/bpsk_rayleigh_block
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7357083678541839,0.6668930177745518,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,6.0,rayleigh_block,32,0.053073883056640625,0.052998883925638784,bpsk_rayleigh_block,,4096.0,pure_hdc_D4096/bpsk_rayleigh_block
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7381938690969345,0.6704178140074858,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,4.0,rayleigh_block,32,0.07723236083984375,0.07713691605639106,bpsk_rayleigh_block,,4096.0,pure_hdc_D4096/bpsk_rayleigh_block
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7348798674399337,0.6677642564872117,0.0,0.0,0.0,0.0,81940,868352,7383700,,False,0,bpsk,2.0,rayleigh_block,32,0.10834121704101562,0.10848473204958436,bpsk_rayleigh_block,,4096.0,pure_hdc_D4096/bpsk_rayleigh_block
