dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,n_keep,interleave,n_bursts,modulation,snr_db,fading,coherence_symbols,empirical_ber,theory_ber,channel_kind,method_tag,sweep,dimension,hdc_head,n_centroids,method_label
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.5617232808616405,0.48146313153303044,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,4.0,none,32,0.012570644946808512,0.01250081804073755,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.328086164043082,0.2934029727745277,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,0.0,none,32,0.07822888962765959,0.07864960352514258,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.2502071251035626,0.22584180067862863,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,-2.0,none,32,0.12996592420212766,0.13064448852282917,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.45733222866611434,0.4031504127769375,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,8.0,rayleigh_block,32,0.035364029255319146,0.03545906762783807,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.3512841756420878,0.32561829971771933,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,4.0,rayleigh_block,32,0.07683676861702127,0.07713691605639106,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.2510356255178128,0.2291493307112697,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,0.0,rayleigh_block,32,0.14763754986702127,0.1464466094067262,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.24026512013256007,0.21947650924236983,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,-2.0,rayleigh_block,32,0.19004529587765956,0.18900836834134227,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.00019090777407599314,0,0.0,1,0.7448218724109362,0.6445631095316016,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,none,8.0,none,32,0.00013505651595744681,0.00019090777407599314,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.01250081804073755,0,0.0,1,0.5335542667771334,0.4586101095693138,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,none,4.0,none,32,0.012321309840425532,0.01250081804073755,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.07864960352514258,0,0.0,1,0.34134217067108535,0.3076211441709605,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,none,0.0,none,32,0.07960023271276595,0.07864960352514258,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.13064448852282917,0,0.0,1,0.2659486329743165,0.2379281010264918,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,none,-2.0,none,32,0.1314203789893617,0.13064448852282917,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.7489663319551093,0.607402487711945,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,8.0,none,32,0.00022855718085106383,0.00019090777407599314,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.5859421145894861,0.48428272796284444,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,4.0,none,32,0.012830369015957448,0.01250081804073755,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.3951565268753692,0.30993341559595705,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,0.0,none,32,0.07822888962765959,0.07864960352514258,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.3538098050797401,0.2693003892558413,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,-2.0,none,32,0.13012175864361702,0.13064448852282917,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.5038393384524513,0.4232156410692819,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,8.0,rayleigh_block,32,0.03574842087765957,0.03545906762783807,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.40696987595983464,0.3278632093367361,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,4.0,rayleigh_block,32,0.07750166223404256,0.07713691605639106,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.3260484347312463,0.2463926584997081,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,0.0,rayleigh_block,32,0.14698304521276595,0.1464466094067262,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.30891907855877143,0.23043075897262302,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,bpsk,-2.0,rayleigh_block,32,0.18911028922872342,0.18900836834134227,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.00019090777407599314,0,0.0,1,0.7454223272297696,0.6051277832232543,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,none,8.0,none,32,0.00013505651595744681,0.00019090777407599314,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.01250081804073755,0,0.0,1,0.5948021264028353,0.4923496607601153,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,none,4.0,none,32,0.012321309840425532,0.01250081804073755,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.07864960352514258,0,0.0,1,0.3981098641464855,0.3122200797922608,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,none,0.0,none,32,0.07960023271276595,0.07864960352514258,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.13064448852282917,0,0.0,1,0.3313644418192558,0.2522926664257058,0.0,0.0,0.0,0.0,3620,0,232e20a,180.0,False,0,none,-2.0,none,32,0.1314203789893617,0.13064448852282917,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.927920463960232,0.8840704784736426,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,8.0,none,32,0.000213623046875,0.00019090777407599314,bpsk_awgn,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9262634631317316,0.8868063103527964,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,4.0,none,32,0.012226104736328125,0.01250081804073755,bpsk_awgn,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.8657829328914665,0.8073325871544185,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,0.0,none,32,0.07886505126953125,0.07864960352514258,bpsk_awgn,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.8144159072079536,0.7565933509029384,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,-2.0,none,32,0.13107681274414062,0.13064448852282917,bpsk_awgn,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9047224523612262,0.8598224074729707,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.036590576171875,0.03545906762783807,bpsk_rayleigh_block,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.8616404308202155,0.8055288545366011,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.07711410522460938,0.07713691605639106,bpsk_rayleigh_block,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.8036454018227009,0.7355427428549779,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.1455841064453125,0.1464466094067262,bpsk_rayleigh_block,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.7390223695111847,0.6517194258877329,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.18832015991210938,0.18900836834134227,bpsk_rayleigh_block,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.00019090777407599314,0,0.0,1,0.9287489643744822,0.8871237662506177,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,none,8.0,none,32,0.000186920166015625,0.00019090777407599314,matched_ber,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.01250081804073755,0,0.0,1,0.9204639602319801,0.8814838914939113,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,none,4.0,none,32,0.012371063232421875,0.01250081804073755,matched_ber,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.07864960352514258,0,0.0,1,0.8616404308202155,0.8120664947109347,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,none,0.0,none,32,0.07861328125,0.07864960352514258,matched_ber,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.13064448852282917,0,0.0,1,0.8094449047224523,0.7509871584944481,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,none,-2.0,none,32,0.13098907470703125,0.13064448852282917,matched_ber,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6255168340224454,0.5527434711610641,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,8.0,none,32,0.000213623046875,0.00019090777407599314,bpsk_awgn,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6219728292971057,0.5519151416038696,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,4.0,none,32,0.0122222900390625,0.01250081804073755,bpsk_awgn,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.5953927938570585,0.5277913646375458,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,0.0,none,32,0.07852935791015625,0.07864960352514258,bpsk_awgn,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.5575900767867691,0.49061263049063497,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,-2.0,none,32,0.1308135986328125,0.13064448852282917,bpsk_awgn,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6089781453041937,0.5329182948443721,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.035980224609375,0.03545906762783807,bpsk_rayleigh_block,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.5900767867690491,0.5222325064976604,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.07828903198242188,0.07713691605639106,bpsk_rayleigh_block,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.561724748966332,0.5003135857464016,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.1469268798828125,0.1464466094067262,bpsk_rayleigh_block,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.5351447135262847,0.4840713824360955,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.19011688232421875,0.18900836834134227,bpsk_rayleigh_block,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.00019090777407599314,0,0.0,1,0.6261075014766686,0.5524349594132071,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,none,8.0,none,32,0.000186920166015625,0.00019090777407599314,matched_ber,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.01250081804073755,0,0.0,1,0.6142941523922032,0.5373717855747457,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,none,4.0,none,32,0.012371063232421875,0.01250081804073755,matched_ber,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.07864960352514258,0,0.0,1,0.5912581216774956,0.5251409213346218,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,none,0.0,none,32,0.07861328125,0.07864960352514258,matched_ber,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.13064448852282917,0,0.0,1,0.5611340815121086,0.4980238342174828,0.0,0.0,0.0,0.0,81940,2949120,232e20a,,False,0,none,-2.0,none,32,0.13098907470703125,0.13064448852282917,matched_ber,binary_hash,k16_radio,4096.0,,,binary_hash
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7323943661971831,0.6644373144836137,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,8.0,none,32,0.000194549560546875,0.00019090777407599314,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.728251864125932,0.6597327891857196,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,4.0,none,32,0.012149810791015625,0.01250081804073755,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7249378624689312,0.6565298226276723,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,0.0,none,32,0.078399658203125,0.07864960352514258,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.724109362054681,0.6585932261161704,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,-2.0,none,32,0.13022613525390625,0.13064448852282917,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7315658657829329,0.6624266281880089,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.036228179931640625,0.03545906762783807,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7315658657829329,0.6644905347897927,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.076812744140625,0.07713691605639106,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7257663628831814,0.6565640203700799,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.14567184448242188,0.1464466094067262,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7232808616404308,0.6535433890652003,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.18855667114257812,0.18900836834134227,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,1,0.7315658657829329,0.6638397597602493,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,8.0,none,32,0.000186920166015625,0.00019090777407599314,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01250081804073755,0,0.0,1,0.7307373653686827,0.6623392139724488,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,4.0,none,32,0.012371063232421875,0.01250081804073755,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.07864960352514258,0,0.0,1,0.728251864125932,0.6616492724182851,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,0.0,none,32,0.07861328125,0.07864960352514258,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.13064448852282917,0,0.0,1,0.7274233637116818,0.6597267941671957,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,-2.0,none,32,0.13098907470703125,0.13064448852282917,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6993502658003544,0.5942113025311944,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,8.0,none,32,0.000202178955078125,0.00019090777407599314,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6981689308919079,0.5919723064914957,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,4.0,none,32,0.012176513671875,0.01250081804073755,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.7058476077968104,0.5987637955603502,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,0.0,none,32,0.07826614379882812,0.07864960352514258,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6981689308919079,0.5889461669680449,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,-2.0,none,32,0.13022994995117188,0.13064448852282917,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6969875959834613,0.5924345950311491,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.035980224609375,0.03545906762783807,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6969875959834613,0.5958077342158283,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.078033447265625,0.07713691605639106,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6922622563496751,0.5893004461040475,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.14701080322265625,0.1464466094067262,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6845835794447725,0.5865470233596923,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.18967437744140625,0.18900836834134227,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,1,0.6981689308919079,0.5937873513347515,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,8.0,none,32,0.000186920166015625,0.00019090777407599314,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01250081804073755,0,0.0,1,0.7028942705256941,0.5985478305281193,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,4.0,none,32,0.012371063232421875,0.01250081804073755,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.07864960352514258,0,0.0,1,0.7023036030714708,0.596151784630886,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,0.0,none,32,0.07861328125,0.07864960352514258,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.13064448852282917,0,0.0,1,0.6934435912581217,0.5877975275143527,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,-2.0,none,32,0.13098907470703125,0.13064448852282917,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9635459817729909,0.9394999731976863,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,8.0,none,32,0.000194549560546875,0.00019090777407599314,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9660314830157415,0.9432020828261972,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,4.0,none,32,0.012149810791015625,0.01250081804073755,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9627174813587407,0.9388190603821404,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,0.0,none,32,0.078399658203125,0.07864960352514258,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9618889809444905,0.937408349473578,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,-2.0,none,32,0.13022613525390625,0.13064448852282917,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9635459817729909,0.9394410983595096,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.036228179931640625,0.03545906762783807,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9618889809444905,0.9374209634580849,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.076812744140625,0.07713691605639106,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9585749792874897,0.9315533671817745,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.14567184448242188,0.1464466094067262,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9569179784589892,0.9295773841892047,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.18855667114257812,0.18900836834134227,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,1,0.9627174813587407,0.9384235720388261,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,8.0,none,32,0.000186920166015625,0.00019090777407599314,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01250081804073755,0,0.0,1,0.9652029826014913,0.9418042393057569,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,4.0,none,32,0.012371063232421875,0.01250081804073755,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.07864960352514258,0,0.0,1,0.9610604805302403,0.9364190456038228,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,0.0,none,32,0.07861328125,0.07864960352514258,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.13064448852282917,0,0.0,1,0.9610604805302403,0.9350378232267642,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,-2.0,none,32,0.13098907470703125,0.13064448852282917,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8529238038984052,0.7133083358343507,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,8.0,none,32,0.000202178955078125,0.00019090777407599314,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8505611340815121,0.7091604344593394,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,4.0,none,32,0.012176513671875,0.01250081804073755,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8505611340815121,0.7083529741705841,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,0.0,none,32,0.07826614379882812,0.07864960352514258,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
