dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,sensor,invalid_mode,invalid_storage,method_tag,sweep,dataset_name,label_source,dimension,hdc_head,n_centroids,method_label
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9390243902439024,0.9364235055724417,0.0,0.0,0.0,0.0,262400,217088,bd48481,range_scale:scale=1.15,skip,nan,hdc_k16/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.926829268292683,0.9240832035979935,0.0,0.0,0.0,0.0,262400,217088,bd48481,gauss:sigma=0.05,skip,nan,hdc_k16/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9390243902439024,0.9387755102040817,0.0,0.0,0.0,0.0,262400,217088,bd48481,gauss:sigma=0.15,skip,nan,hdc_k16/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.8048780487804879,0.7761842677096914,0.0,0.0,0.0,0.0,262400,217088,bd48481,clip:clip_to=6.0,skip,nan,hdc_k16/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9759036144578314,0.9751889887319926,0.0,0.0,0.0,0.0,262400,218112,bd48481,clean,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9518072289156626,0.9511904761904761,0.0,0.0,0.0,0.0,262400,218112,bd48481,beam_drop:drop_rate=0.1,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9397590361445783,0.9395703346568349,0.0,0.0,0.0,0.0,262400,218112,bd48481,beam_drop:drop_rate=0.3,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.8795180722891566,0.8760709914320686,0.0,0.0,0.0,0.0,262400,218112,bd48481,sector_drop:fraction=0.15,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.891566265060241,0.889924100289954,0.0,0.0,0.0,0.0,262400,218112,bd48481,sector_drop:fraction=0.3,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9518072289156626,0.9509199828840393,0.0,0.0,0.0,0.0,262400,218112,bd48481,range_bias:bias=0.25,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9759036144578314,0.974937343358396,0.0,0.0,0.0,0.0,262400,218112,bd48481,range_scale:scale=1.15,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.963855421686747,0.9627626035367287,0.0,0.0,0.0,0.0,262400,218112,bd48481,gauss:sigma=0.05,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.963855421686747,0.9627626035367287,0.0,0.0,0.0,0.0,262400,218112,bd48481,gauss:sigma=0.15,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.7831325301204819,0.7471699741156169,0.0,0.0,0.0,0.0,262400,218112,bd48481,clip:clip_to=6.0,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9146341463414634,0.9119897959183674,0.0,0.0,0.0,0.0,262400,218112,bd48481,clean,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9146341463414634,0.914924506387921,0.0,0.0,0.0,0.0,262400,218112,bd48481,beam_drop:drop_rate=0.1,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.8780487804878049,0.8786295005807201,0.0,0.0,0.0,0.0,262400,218112,bd48481,beam_drop:drop_rate=0.3,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9146341463414634,0.9128787878787878,0.0,0.0,0.0,0.0,262400,218112,bd48481,sector_drop:fraction=0.15,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9024390243902439,0.9023809523809524,0.0,0.0,0.0,0.0,262400,218112,bd48481,sector_drop:fraction=0.3,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9512195121951219,0.9513165073075488,0.0,0.0,0.0,0.0,262400,218112,bd48481,range_bias:bias=0.25,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9390243902439024,0.9364235055724417,0.0,0.0,0.0,0.0,262400,218112,bd48481,range_scale:scale=1.15,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.926829268292683,0.9240832035979935,0.0,0.0,0.0,0.0,262400,218112,bd48481,gauss:sigma=0.05,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9390243902439024,0.9387755102040817,0.0,0.0,0.0,0.0,262400,218112,bd48481,gauss:sigma=0.15,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.8048780487804879,0.7761842677096914,0.0,0.0,0.0,0.0,262400,218112,bd48481,clip:clip_to=6.0,drop,nan,hdc_k16/drop,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/drop
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9759036144578314,0.9751889887319926,0.0,0.0,0.0,0.0,262400,217088,bd48481,clean,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.8674698795180723,0.8624824929971988,0.0,0.0,0.0,0.0,262400,217088,bd48481,beam_drop:drop_rate=0.1,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.7831325301204819,0.775,0.0,0.0,0.0,0.0,262400,217088,bd48481,beam_drop:drop_rate=0.3,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.8433734939759037,0.8407647907647908,0.0,0.0,0.0,0.0,262400,217088,bd48481,sector_drop:fraction=0.15,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.7108433734939759,0.6978638739309471,0.0,0.0,0.0,0.0,262400,217088,bd48481,sector_drop:fraction=0.3,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9518072289156626,0.9509199828840393,0.0,0.0,0.0,0.0,262400,217088,bd48481,range_bias:bias=0.25,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9759036144578314,0.974937343358396,0.0,0.0,0.0,0.0,262400,217088,bd48481,range_scale:scale=1.15,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.963855421686747,0.9627626035367287,0.0,0.0,0.0,0.0,262400,217088,bd48481,gauss:sigma=0.05,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.963855421686747,0.9627626035367287,0.0,0.0,0.0,0.0,262400,217088,bd48481,gauss:sigma=0.15,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.7831325301204819,0.7471699741156169,0.0,0.0,0.0,0.0,262400,217088,bd48481,clip:clip_to=6.0,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9146341463414634,0.9119897959183674,0.0,0.0,0.0,0.0,262400,217088,bd48481,clean,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.8658536585365854,0.8681785508913169,0.0,0.0,0.0,0.0,262400,217088,bd48481,beam_drop:drop_rate=0.1,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.8414634146341463,0.8421880172128434,0.0,0.0,0.0,0.0,262400,217088,bd48481,beam_drop:drop_rate=0.3,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.8414634146341463,0.84185137469622,0.0,0.0,0.0,0.0,262400,217088,bd48481,sector_drop:fraction=0.15,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.7560975609756098,0.7509018759018758,0.0,0.0,0.0,0.0,262400,217088,bd48481,sector_drop:fraction=0.3,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9512195121951219,0.9513165073075488,0.0,0.0,0.0,0.0,262400,217088,bd48481,range_bias:bias=0.25,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9390243902439024,0.9364235055724417,0.0,0.0,0.0,0.0,262400,217088,bd48481,range_scale:scale=1.15,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.926829268292683,0.9240832035979935,0.0,0.0,0.0,0.0,262400,217088,bd48481,gauss:sigma=0.05,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9390243902439024,0.9387755102040817,0.0,0.0,0.0,0.0,262400,217088,bd48481,gauss:sigma=0.15,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.8048780487804879,0.7761842677096914,0.0,0.0,0.0,0.0,262400,217088,bd48481,clip:clip_to=6.0,fill,max_range,hdc_k16/fill,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,prototype,16.0,hdc_k16/fill
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9759036144578314,0.9761904761904762,0.0,0.0,0.0,0.0,32800,217088,bd48481,clean,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.8072289156626506,0.7987468671679198,0.0,0.0,0.0,0.0,32800,217088,bd48481,beam_drop:drop_rate=0.1,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.7590361445783133,0.7243368700265252,0.0,0.0,0.0,0.0,32800,217088,bd48481,beam_drop:drop_rate=0.3,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.7228915662650602,0.6781818181818182,0.0,0.0,0.0,0.0,32800,217088,bd48481,sector_drop:fraction=0.15,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.6385542168674698,0.6152404548630963,0.0,0.0,0.0,0.0,32800,217088,bd48481,sector_drop:fraction=0.3,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.963855421686747,0.9637049941927991,0.0,0.0,0.0,0.0,32800,217088,bd48481,range_bias:bias=0.25,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.963855421686747,0.9636904761904761,0.0,0.0,0.0,0.0,32800,217088,bd48481,range_scale:scale=1.15,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9759036144578314,0.9761904761904762,0.0,0.0,0.0,0.0,32800,217088,bd48481,gauss:sigma=0.05,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.9397590361445783,0.9395605965373407,0.0,0.0,0.0,0.0,32800,217088,bd48481,gauss:sigma=0.15,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,0,0.7831325301204819,0.7444304329550231,0.0,0.0,0.0,0.0,32800,217088,bd48481,clip:clip_to=6.0,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9634146341463414,0.9627626035367287,0.0,0.0,0.0,0.0,32800,217088,bd48481,clean,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.7439024390243902,0.7303571428571428,0.0,0.0,0.0,0.0,32800,217088,bd48481,beam_drop:drop_rate=0.1,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.6951219512195121,0.6767872523686477,0.0,0.0,0.0,0.0,32800,217088,bd48481,beam_drop:drop_rate=0.3,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.7317073170731707,0.7035619803476946,0.0,0.0,0.0,0.0,32800,217088,bd48481,sector_drop:fraction=0.15,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.6707317073170732,0.6334693877551021,0.0,0.0,0.0,0.0,32800,217088,bd48481,sector_drop:fraction=0.3,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.975609756097561,0.9751889887319926,0.0,0.0,0.0,0.0,32800,217088,bd48481,range_bias:bias=0.25,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9512195121951219,0.9502136752136752,0.0,0.0,0.0,0.0,32800,217088,bd48481,range_scale:scale=1.15,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9390243902439024,0.9373931623931624,0.0,0.0,0.0,0.0,32800,217088,bd48481,gauss:sigma=0.05,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.9634146341463414,0.9634894091415831,0.0,0.0,0.0,0.0,32800,217088,bd48481,gauss:sigma=0.15,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,0,0.7804878048780488,0.7444304329550231,0.0,0.0,0.0,0.0,32800,217088,bd48481,clip:clip_to=6.0,skip,nan,hdc_linear/skip,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,1024.0,linear,1.0,hdc_linear/skip
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.9036144578313253,0.898989898989899,0.0,0.0,0.0,0.0,1936,0,bd48481,clean,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.6626506024096386,0.636636757647396,0.0,0.0,0.0,0.0,1936,0,bd48481,beam_drop:drop_rate=0.1,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.39759036144578314,0.31443843984962405,0.0,0.0,0.0,0.0,1936,0,bd48481,beam_drop:drop_rate=0.3,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.5542168674698795,0.5377284142497124,0.0,0.0,0.0,0.0,1936,0,bd48481,sector_drop:fraction=0.15,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.40963855421686746,0.316171649619722,0.0,0.0,0.0,0.0,1936,0,bd48481,sector_drop:fraction=0.3,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.9036144578313253,0.9011154011154011,0.0,0.0,0.0,0.0,1936,0,bd48481,range_bias:bias=0.25,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.9156626506024096,0.9139895192526771,0.0,0.0,0.0,0.0,1936,0,bd48481,range_scale:scale=1.15,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.9036144578313253,0.898989898989899,0.0,0.0,0.0,0.0,1936,0,bd48481,gauss:sigma=0.05,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.9036144578313253,0.898989898989899,0.0,0.0,0.0,0.0,1936,0,bd48481,gauss:sigma=0.15,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.8554216867469879,0.8450651011392699,0.0,0.0,0.0,0.0,1936,0,bd48481,clip:clip_to=6.0,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.8536585365853658,0.8418458781362007,0.0,0.0,0.0,0.0,1936,0,bd48481,clean,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.7073170731707317,0.7014189370654412,0.0,0.0,0.0,0.0,1936,0,bd48481,beam_drop:drop_rate=0.1,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.36585365853658536,0.28629032258064513,0.0,0.0,0.0,0.0,1936,0,bd48481,beam_drop:drop_rate=0.3,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.5975609756097561,0.5814829619497408,0.0,0.0,0.0,0.0,1936,0,bd48481,sector_drop:fraction=0.15,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.4634146341463415,0.3627386438446346,0.0,0.0,0.0,0.0,1936,0,bd48481,sector_drop:fraction=0.3,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.8414634146341463,0.8301630434782609,0.0,0.0,0.0,0.0,1936,0,bd48481,range_bias:bias=0.25,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.8414634146341463,0.8301270685579196,0.0,0.0,0.0,0.0,1936,0,bd48481,range_scale:scale=1.15,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
lidardataframes_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.8536585365853658,0.8418458781362007,0.0,0.0,0.0,0.0,1936,0,bd48481,gauss:sigma=0.05,fill,max_range,quantized,k16_lidardataframes_sensor,lidardataframes_v1,author_lidardataframes_place_tags,,,,quantized
