dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,sensor,method_tag,sweep,dimension,hdc_head,n_centroids,method_label
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7067108533554267,0.6045933994725535,0.0,0.0,0.0,0.0,3620,0,f288d40,gauss:sigma=0.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.6429163214581607,0.5568193615524127,0.0,0.0,0.0,0.0,3620,0,f288d40,clip:clip_to=6.0,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.7531010041346722,0.609553790350909,0.0,0.0,0.0,0.0,3620,0,f288d40,clean,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.40933254577672773,0.32928748632394245,0.0,0.0,0.0,0.0,3620,0,f288d40,beam_drop:drop_rate=0.1,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.3414057885410514,0.2302535250783954,0.0,0.0,0.0,0.0,3620,0,f288d40,beam_drop:drop_rate=0.3,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.5109273479031305,0.35086636079376754,0.0,0.0,0.0,0.0,3620,0,f288d40,sector_drop:fraction=0.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.46958062610750145,0.2653221120915986,0.0,0.0,0.0,0.0,3620,0,f288d40,sector_drop:fraction=0.3,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.6958062610750148,0.5598797648639005,0.0,0.0,0.0,0.0,3620,0,f288d40,range_bias:bias=0.25,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.6450088600118133,0.5172721116941728,0.0,0.0,0.0,0.0,3620,0,f288d40,range_scale:scale=1.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.7395156526875369,0.5975166536597337,0.0,0.0,0.0,0.0,3620,0,f288d40,gauss:sigma=0.05,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.7200236266981689,0.5855281206642033,0.0,0.0,0.0,0.0,3620,0,f288d40,gauss:sigma=0.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.6544595392793857,0.5563424161626088,0.0,0.0,0.0,0.0,3620,0,f288d40,clip:clip_to=6.0,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9221209610604806,0.8766804510670834,0.0,0.0,0.0,0.0,81940,2949120,f288d40,clean,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.5086992543496272,0.44459655364460493,0.0,0.0,0.0,0.0,81940,2949120,f288d40,beam_drop:drop_rate=0.1,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.2444076222038111,0.23164300720015896,0.0,0.0,0.0,0.0,81940,2949120,f288d40,beam_drop:drop_rate=0.3,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.40347970173985087,0.34745390526380804,0.0,0.0,0.0,0.0,81940,2949120,f288d40,sector_drop:fraction=0.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.28251864125932064,0.23636345828406702,0.0,0.0,0.0,0.0,81940,2949120,f288d40,sector_drop:fraction=0.3,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9047224523612262,0.855944611372822,0.0,0.0,0.0,0.0,81940,2949120,f288d40,range_bias:bias=0.25,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9130074565037283,0.8722390421635173,0.0,0.0,0.0,0.0,81940,2949120,f288d40,range_scale:scale=1.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9188069594034797,0.870944574551132,0.0,0.0,0.0,0.0,81940,2949120,f288d40,gauss:sigma=0.05,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9121789560894781,0.8628471761557114,0.0,0.0,0.0,0.0,81940,2949120,f288d40,gauss:sigma=0.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.8218724109362054,0.7678466895971078,0.0,0.0,0.0,0.0,81940,2949120,f288d40,clip:clip_to=6.0,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6190194920259894,0.5345130262838498,0.0,0.0,0.0,0.0,81940,2949120,f288d40,clean,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.43827525103366805,0.42599764236819126,0.0,0.0,0.0,0.0,81940,2949120,f288d40,beam_drop:drop_rate=0.1,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.25930301240401654,0.26970168572059955,0.0,0.0,0.0,0.0,81940,2949120,f288d40,beam_drop:drop_rate=0.3,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.37684583579444775,0.3447433782736703,0.0,0.0,0.0,0.0,81940,2949120,f288d40,sector_drop:fraction=0.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.3118724158298878,0.27592262590132133,0.0,0.0,0.0,0.0,81940,2949120,f288d40,sector_drop:fraction=0.3,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6101594802126403,0.53098375056573,0.0,0.0,0.0,0.0,81940,2949120,f288d40,range_bias:bias=0.25,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6054341405788541,0.531328179848555,0.0,0.0,0.0,0.0,81940,2949120,f288d40,range_scale:scale=1.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6266981689308919,0.5382432341736504,0.0,0.0,0.0,0.0,81940,2949120,f288d40,gauss:sigma=0.05,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.6172474896633195,0.5281983282905139,0.0,0.0,0.0,0.0,81940,2949120,f288d40,gauss:sigma=0.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,2,0.5351447135262847,0.49270284424760974,0.0,0.0,0.0,0.0,81940,2949120,f288d40,clip:clip_to=6.0,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7332228666114333,0.6651585878194195,0.0,0.0,0.0,0.0,81940,868352,f288d40,clean,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.656172328086164,0.6071744902754278,0.0,0.0,0.0,0.0,81940,868352,f288d40,beam_drop:drop_rate=0.1,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.4855012427506214,0.3510949584928001,0.0,0.0,0.0,0.0,81940,868352,f288d40,beam_drop:drop_rate=0.3,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.56006628003314,0.4868877441687798,0.0,0.0,0.0,0.0,81940,868352,f288d40,sector_drop:fraction=0.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.4407622203811102,0.30320292299124174,0.0,0.0,0.0,0.0,81940,868352,f288d40,sector_drop:fraction=0.3,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7348798674399337,0.6544931578902393,0.0,0.0,0.0,0.0,81940,868352,f288d40,range_bias:bias=0.25,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.704225352112676,0.6343720721891479,0.0,0.0,0.0,0.0,81940,868352,f288d40,range_scale:scale=1.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7365368682684341,0.668370548644169,0.0,0.0,0.0,0.0,81940,868352,f288d40,gauss:sigma=0.05,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7299088649544325,0.6620728962528359,0.0,0.0,0.0,0.0,81940,868352,f288d40,gauss:sigma=0.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.6586578293289147,0.5807706982355094,0.0,0.0,0.0,0.0,81940,868352,f288d40,clip:clip_to=6.0,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.7129356172474897,0.600416289541349,0.0,0.0,0.0,0.0,81940,868352,f288d40,clean,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5327820437093916,0.4003664109994827,0.0,0.0,0.0,0.0,81940,868352,f288d40,beam_drop:drop_rate=0.1,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5398700531600709,0.3450080220033977,0.0,0.0,0.0,0.0,81940,868352,f288d40,beam_drop:drop_rate=0.3,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5109273479031305,0.34411189030939315,0.0,0.0,0.0,0.0,81940,868352,f288d40,sector_drop:fraction=0.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.505611340815121,0.3057592458488193,0.0,0.0,0.0,0.0,81940,868352,f288d40,sector_drop:fraction=0.3,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.6845835794447725,0.5671635039861082,0.0,0.0,0.0,0.0,81940,868352,f288d40,range_bias:bias=0.25,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5883047844063792,0.48349898269908176,0.0,0.0,0.0,0.0,81940,868352,f288d40,range_scale:scale=1.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.707028942705257,0.5966726956556777,0.0,0.0,0.0,0.0,81940,868352,f288d40,gauss:sigma=0.05,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.7023036030714708,0.593642642031916,0.0,0.0,0.0,0.0,81940,868352,f288d40,gauss:sigma=0.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.6231541642055523,0.5492222368121017,0.0,0.0,0.0,0.0,81940,868352,f288d40,clip:clip_to=6.0,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.9577464788732394,0.9284807045977127,0.0,0.0,0.0,0.0,1311040,868352,f288d40,clean,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.932062966031483,0.8941268693168304,0.0,0.0,0.0,0.0,1311040,868352,f288d40,beam_drop:drop_rate=0.1,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7937033968516984,0.7115208109303128,0.0,0.0,0.0,0.0,1311040,868352,f288d40,beam_drop:drop_rate=0.3,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7953603976801988,0.7298365490382688,0.0,0.0,0.0,0.0,1311040,868352,f288d40,sector_drop:fraction=0.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.38939519469759737,0.2960329562701622,0.0,0.0,0.0,0.0,1311040,868352,f288d40,sector_drop:fraction=0.3,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.9461474730737366,0.9097052996238869,0.0,0.0,0.0,0.0,1311040,868352,f288d40,range_bias:bias=0.25,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.9469759734879868,0.9181116252178526,0.0,0.0,0.0,0.0,1311040,868352,f288d40,range_scale:scale=1.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.956089478044739,0.9284283197507202,0.0,0.0,0.0,0.0,1311040,868352,f288d40,gauss:sigma=0.05,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.9552609776304888,0.9260143222142995,0.0,0.0,0.0,0.0,1311040,868352,f288d40,gauss:sigma=0.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.87986743993372,0.8440807576121575,0.0,0.0,0.0,0.0,1311040,868352,f288d40,clip:clip_to=6.0,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.8493797991730656,0.7048250888564545,0.0,0.0,0.0,0.0,1311040,868352,f288d40,clean,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.6887182516243355,0.5461563587527563,0.0,0.0,0.0,0.0,1311040,868352,f288d40,beam_drop:drop_rate=0.1,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5800354400472534,0.41086851597612,0.0,0.0,0.0,0.0,1311040,868352,f288d40,beam_drop:drop_rate=0.3,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5794447725930302,0.4026756610267216,0.0,0.0,0.0,0.0,1311040,868352,f288d40,sector_drop:fraction=0.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.4400472533963379,0.19638141729444736,0.0,0.0,0.0,0.0,1311040,868352,f288d40,sector_drop:fraction=0.3,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.7501476668635558,0.6158500765507957,0.0,0.0,0.0,0.0,1311040,868352,f288d40,range_bias:bias=0.25,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.6757235676314235,0.5574166209858338,0.0,0.0,0.0,0.0,1311040,868352,f288d40,range_scale:scale=1.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.8440637920850561,0.6992758890558142,0.0,0.0,0.0,0.0,1311040,868352,f288d40,gauss:sigma=0.05,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.8446544595392794,0.6990521810359308,0.0,0.0,0.0,0.0,1311040,868352,f288d40,gauss:sigma=0.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.7105729474305966,0.6190633822182479,0.0,0.0,0.0,0.0,1311040,868352,f288d40,clip:clip_to=6.0,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.9701739850869926,0.9493793864347759,0.0,0.0,0.0,0.0,163880,868352,f288d40,clean,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.7572493786246893,0.7002411735583087,0.0,0.0,0.0,0.0,163880,868352,f288d40,beam_drop:drop_rate=0.1,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.5327257663628832,0.3749412367880449,0.0,0.0,0.0,0.0,163880,868352,f288d40,beam_drop:drop_rate=0.3,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.5932062966031483,0.4675772198735203,0.0,0.0,0.0,0.0,163880,868352,f288d40,sector_drop:fraction=0.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.4730737365368683,0.3362940065564172,0.0,0.0,0.0,0.0,163880,868352,f288d40,sector_drop:fraction=0.3,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.9420049710024855,0.9004375343026968,0.0,0.0,0.0,0.0,163880,868352,f288d40,range_bias:bias=0.25,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.8773819386909694,0.8367004010832902,0.0,0.0,0.0,0.0,163880,868352,f288d40,range_scale:scale=1.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.9751449875724938,0.9593100902700161,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.05,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.9643744821872411,0.9397738233354673,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,2,0.5584092792046396,0.5264243428531243,0.0,0.0,0.0,0.0,163880,868352,f288d40,clip:clip_to=6.0,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.8186650915534555,0.6639421300952834,0.0,0.0,0.0,0.0,163880,868352,f288d40,clean,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.603071470761961,0.42674496020243424,0.0,0.0,0.0,0.0,163880,868352,f288d40,beam_drop:drop_rate=0.1,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5351447135262847,0.33752893542925144,0.0,0.0,0.0,0.0,163880,868352,f288d40,beam_drop:drop_rate=0.3,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5363260484347312,0.3275903919885874,0.0,0.0,0.0,0.0,163880,868352,f288d40,sector_drop:fraction=0.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.509746012994684,0.3041157011359078,0.0,0.0,0.0,0.0,163880,868352,f288d40,sector_drop:fraction=0.3,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.7926757235676314,0.6252496221851841,0.0,0.0,0.0,0.0,163880,868352,f288d40,range_bias:bias=0.25,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.7341996455995274,0.591018992853981,0.0,0.0,0.0,0.0,163880,868352,f288d40,range_scale:scale=1.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.8074424099232133,0.6494379620901453,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.05,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.8033077377436503,0.6494427616228827,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,2,0.5493207324276432,0.46760398662828295,0.0,0.0,0.0,0.0,163880,868352,f288d40,clip:clip_to=6.0,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
