dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,sensor,dimension,hybrid_mode,method_label
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.7188422917897224,0.589959958085264,0.0,0.0,0.0,0.0,3620,0,51d3d02,gauss:sigma=0.15,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.6544595392793857,0.5563424161626088,0.0,0.0,0.0,0.0,3620,0,51d3d02,clip:clip_to=6.0,,,quantized
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.7547638773819387,0.6430222945087841,0.0,0.0,0.0,0.0,2540,94320,51d3d02,clean,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.36454018227009116,0.32068493897681793,0.0,0.0,0.0,0.0,2540,94320,51d3d02,beam_drop:drop_rate=0.1,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.2667771333885667,0.22722759240272644,0.0,0.0,0.0,0.0,2540,94320,51d3d02,beam_drop:drop_rate=0.3,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.43413421706710853,0.3539363546381774,0.0,0.0,0.0,0.0,2540,94320,51d3d02,sector_drop:fraction=0.15,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.3131731565865783,0.21374969808571248,0.0,0.0,0.0,0.0,2540,94320,51d3d02,sector_drop:fraction=0.3,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.752278376139188,0.6395290605018823,0.0,0.0,0.0,0.0,2540,94320,51d3d02,range_bias:bias=0.25,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.7357083678541839,0.6250108675470656,0.0,0.0,0.0,0.0,2540,94320,51d3d02,range_scale:scale=1.15,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.7580778790389395,0.6463733888084737,0.0,0.0,0.0,0.0,2540,94320,51d3d02,gauss:sigma=0.05,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.7299088649544325,0.6266133369458692,0.0,0.0,0.0,0.0,2540,94320,51d3d02,gauss:sigma=0.15,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,1,0.6354598177299089,0.552312232078389,0.0,0.0,0.0,0.0,2540,94320,51d3d02,clip:clip_to=6.0,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.7347903130537508,0.5991648658136006,0.0,0.0,0.0,0.0,2540,94320,51d3d02,clean,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.45540460720614295,0.35637187014161487,0.0,0.0,0.0,0.0,2540,94320,51d3d02,beam_drop:drop_rate=0.1,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.3821618428824572,0.254782532733168,0.0,0.0,0.0,0.0,2540,94320,51d3d02,beam_drop:drop_rate=0.3,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.5209686946249261,0.3422467621654668,0.0,0.0,0.0,0.0,2540,94320,51d3d02,sector_drop:fraction=0.15,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.477259303012404,0.26278354185540087,0.0,0.0,0.0,0.0,2540,94320,51d3d02,sector_drop:fraction=0.3,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.67690490253987,0.5484679964553623,0.0,0.0,0.0,0.0,2540,94320,51d3d02,range_bias:bias=0.25,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.6331955109273479,0.5024414080452064,0.0,0.0,0.0,0.0,2540,94320,51d3d02,range_scale:scale=1.15,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.7277023036030714,0.5940924048662238,0.0,0.0,0.0,0.0,2540,94320,51d3d02,gauss:sigma=0.05,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.713526284701713,0.5817781932632092,0.0,0.0,0.0,0.0,2540,94320,51d3d02,gauss:sigma=0.15,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,1,0.6266981689308919,0.5454545294306379,0.0,0.0,0.0,0.0,2540,94320,51d3d02,clip:clip_to=6.0,,,pca
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9270919635459818,0.8840642692353267,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,clean,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.507870753935377,0.4487836109472158,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,beam_drop:drop_rate=0.1,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.23943661971830985,0.22713299522795038,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,beam_drop:drop_rate=0.3,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.39436619718309857,0.33751702145988666,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,sector_drop:fraction=0.15,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.275890637945319,0.2246684978177144,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,sector_drop:fraction=0.3,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9171499585749793,0.8732073856977418,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,range_bias:bias=0.25,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9163214581607291,0.8697740945806622,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,range_scale:scale=1.15,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9295774647887324,0.8881554139519283,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,gauss:sigma=0.05,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9171499585749793,0.8752670027310343,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,gauss:sigma=0.15,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.8376139188069595,0.7843418680089362,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,clip:clip_to=6.0,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6243354991139988,0.5479476601387901,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,clean,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.44063792085056114,0.4362235325858775,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,beam_drop:drop_rate=0.1,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.25457767277023036,0.2618944431036506,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,beam_drop:drop_rate=0.3,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.3756645008860012,0.3480889245694906,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,sector_drop:fraction=0.15,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.32309509746012993,0.26416949313282967,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,sector_drop:fraction=0.3,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6154754873006497,0.5503001877307979,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,range_bias:bias=0.25,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.596574128765505,0.5267137022644943,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,range_scale:scale=1.15,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6272888363851152,0.5519894002319377,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,gauss:sigma=0.05,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6266981689308919,0.5539091425001452,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,gauss:sigma=0.15,4096.0,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.5310100413467218,0.4904589388771007,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,clip:clip_to=6.0,4096.0,,binary_hash
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7307373653686827,0.662479807302779,0.0,0.0,0.0,0.0,81940,868352,51d3d02,clean,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.6851698425849213,0.6368187651983341,0.0,0.0,0.0,0.0,81940,868352,51d3d02,beam_drop:drop_rate=0.1,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.4730737365368683,0.347062497233567,0.0,0.0,0.0,0.0,81940,868352,51d3d02,beam_drop:drop_rate=0.3,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.5915492957746479,0.5317416956532726,0.0,0.0,0.0,0.0,81940,868352,51d3d02,sector_drop:fraction=0.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.43496271748135873,0.3027539703947348,0.0,0.0,0.0,0.0,81940,868352,51d3d02,sector_drop:fraction=0.3,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7357083678541839,0.6592781642365566,0.0,0.0,0.0,0.0,81940,868352,51d3d02,range_bias:bias=0.25,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7017398508699254,0.6293961162598916,0.0,0.0,0.0,0.0,81940,868352,51d3d02,range_scale:scale=1.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7299088649544325,0.6620001170962986,0.0,0.0,0.0,0.0,81940,868352,51d3d02,gauss:sigma=0.05,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7307373653686827,0.6640278454667894,0.0,0.0,0.0,0.0,81940,868352,51d3d02,gauss:sigma=0.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.6495443247721624,0.5711804942107419,0.0,0.0,0.0,0.0,81940,868352,51d3d02,clip:clip_to=6.0,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6993502658003544,0.5944698092737204,0.0,0.0,0.0,0.0,81940,868352,51d3d02,clean,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5333727111636148,0.4063447419097356,0.0,0.0,0.0,0.0,81940,868352,51d3d02,beam_drop:drop_rate=0.1,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5398700531600709,0.3600191331969477,0.0,0.0,0.0,0.0,81940,868352,51d3d02,beam_drop:drop_rate=0.3,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5138806851742469,0.3717318240194455,0.0,0.0,0.0,0.0,81940,868352,51d3d02,sector_drop:fraction=0.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5038393384524513,0.31292146528980397,0.0,0.0,0.0,0.0,81940,868352,51d3d02,sector_drop:fraction=0.3,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6698168930891908,0.5577398477896983,0.0,0.0,0.0,0.0,81940,868352,51d3d02,range_bias:bias=0.25,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.574719432959244,0.4734575327931604,0.0,0.0,0.0,0.0,81940,868352,51d3d02,range_scale:scale=1.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6993502658003544,0.5959249400112324,0.0,0.0,0.0,0.0,81940,868352,51d3d02,gauss:sigma=0.05,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6887182516243355,0.5865414146011583,0.0,0.0,0.0,0.0,81940,868352,51d3d02,gauss:sigma=0.15,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6326048434731246,0.5502030747720277,0.0,0.0,0.0,0.0,81940,868352,51d3d02,clip:clip_to=6.0,4096.0,,pure_hdc_D4096
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.7406793703396851,0.6448655694005827,0.0,0.0,0.0,0.0,81940,533268,51d3d02,clean,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.2676056338028169,0.23277752792398831,0.0,0.0,0.0,0.0,81940,533268,51d3d02,beam_drop:drop_rate=0.1,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.10107705053852527,0.04601468817570336,0.0,0.0,0.0,0.0,81940,533268,51d3d02,beam_drop:drop_rate=0.3,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.45650372825186414,0.3225259529646388,0.0,0.0,0.0,0.0,81940,533268,51d3d02,sector_drop:fraction=0.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.34217067108533555,0.20902034003051345,0.0,0.0,0.0,0.0,81940,533268,51d3d02,sector_drop:fraction=0.3,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.7506213753106876,0.6433497699236372,0.0,0.0,0.0,0.0,81940,533268,51d3d02,range_bias:bias=0.25,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.71996685998343,0.6249134525352671,0.0,0.0,0.0,0.0,81940,533268,51d3d02,range_scale:scale=1.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.7357083678541839,0.640630688488094,0.0,0.0,0.0,0.0,81940,533268,51d3d02,gauss:sigma=0.05,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.7125103562551781,0.6253485397091652,0.0,0.0,0.0,0.0,81940,533268,51d3d02,gauss:sigma=0.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.6578293289146645,0.5672356954757354,0.0,0.0,0.0,0.0,81940,533268,51d3d02,clip:clip_to=6.0,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.7117542823390431,0.6160665932171747,0.0,0.0,0.0,0.0,81940,533268,51d3d02,clean,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.34613112817483754,0.28063393694511457,0.0,0.0,0.0,0.0,81940,533268,51d3d02,beam_drop:drop_rate=0.1,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.20850561134081513,0.12974510415491508,0.0,0.0,0.0,0.0,81940,533268,51d3d02,beam_drop:drop_rate=0.3,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.5008860011813349,0.3256642390448278,0.0,0.0,0.0,0.0,81940,533268,51d3d02,sector_drop:fraction=0.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.48434731246308327,0.2663549413228422,0.0,0.0,0.0,0.0,81940,533268,51d3d02,sector_drop:fraction=0.3,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.6715888954518606,0.5730915338993152,0.0,0.0,0.0,0.0,81940,533268,51d3d02,range_bias:bias=0.25,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.6202008269344359,0.5234254551788089,0.0,0.0,0.0,0.0,81940,533268,51d3d02,range_scale:scale=1.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.70939161252215,0.6139297381969906,0.0,0.0,0.0,0.0,81940,533268,51d3d02,gauss:sigma=0.05,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.6922622563496751,0.5995454379915099,0.0,0.0,0.0,0.0,81940,533268,51d3d02,gauss:sigma=0.15,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_ood,hybrid_hdc,512,512.0,0.0,0,0.0,1,0.6656822209096279,0.5965136505512032,0.0,0.0,0.0,0.0,81940,533268,51d3d02,clip:clip_to=6.0,4096.0,task,hybrid_hdc:task
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7473073736536868,0.6436382849372578,0.0,0.0,0.0,0.0,3620,0,51d3d02,clean,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.3380281690140845,0.30704500066296553,0.0,0.0,0.0,0.0,3620,0,51d3d02,beam_drop:drop_rate=0.1,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.2667771333885667,0.23176997980209454,0.0,0.0,0.0,0.0,3620,0,51d3d02,beam_drop:drop_rate=0.3,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.415907207953604,0.33319682268190765,0.0,0.0,0.0,0.0,3620,0,51d3d02,sector_drop:fraction=0.15,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.3231151615575808,0.23187632740537395,0.0,0.0,0.0,0.0,3620,0,51d3d02,sector_drop:fraction=0.3,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7589063794531897,0.6516389328812074,0.0,0.0,0.0,0.0,3620,0,51d3d02,range_bias:bias=0.25,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.743993371996686,0.6388789655174837,0.0,0.0,0.0,0.0,3620,0,51d3d02,range_scale:scale=1.15,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7423363711681856,0.6408022755742051,0.0,0.0,0.0,0.0,3620,0,51d3d02,gauss:sigma=0.05,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7067108533554267,0.6045933994725535,0.0,0.0,0.0,0.0,3620,0,51d3d02,gauss:sigma=0.15,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.6429163214581607,0.5568193615524127,0.0,0.0,0.0,0.0,3620,0,51d3d02,clip:clip_to=6.0,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.7531010041346722,0.609553790350909,0.0,0.0,0.0,0.0,3620,0,51d3d02,clean,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.40933254577672773,0.32928748632394245,0.0,0.0,0.0,0.0,3620,0,51d3d02,beam_drop:drop_rate=0.1,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.3414057885410514,0.2302535250783954,0.0,0.0,0.0,0.0,3620,0,51d3d02,beam_drop:drop_rate=0.3,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.5109273479031305,0.35086636079376754,0.0,0.0,0.0,0.0,3620,0,51d3d02,sector_drop:fraction=0.15,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.46958062610750145,0.2653221120915986,0.0,0.0,0.0,0.0,3620,0,51d3d02,sector_drop:fraction=0.3,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.6958062610750148,0.5598797648639005,0.0,0.0,0.0,0.0,3620,0,51d3d02,range_bias:bias=0.25,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.6450088600118133,0.5172721116941728,0.0,0.0,0.0,0.0,3620,0,51d3d02,range_scale:scale=1.15,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.7395156526875369,0.5975166536597337,0.0,0.0,0.0,0.0,3620,0,51d3d02,gauss:sigma=0.05,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.7200236266981689,0.5855281206642033,0.0,0.0,0.0,0.0,3620,0,51d3d02,gauss:sigma=0.15,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,2,0.6544595392793857,0.5563424161626088,0.0,0.0,0.0,0.0,3620,0,51d3d02,clip:clip_to=6.0,,,quantized
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.7547638773819387,0.6430222945087841,0.0,0.0,0.0,0.0,2540,94320,51d3d02,clean,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.37945318972659486,0.33019438353928704,0.0,0.0,0.0,0.0,2540,94320,51d3d02,beam_drop:drop_rate=0.1,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.28003314001657,0.23330410528632725,0.0,0.0,0.0,0.0,2540,94320,51d3d02,beam_drop:drop_rate=0.3,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.4101077050538525,0.3139805701579942,0.0,0.0,0.0,0.0,2540,94320,51d3d02,sector_drop:fraction=0.15,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.32228666114333054,0.22512915901416441,0.0,0.0,0.0,0.0,2540,94320,51d3d02,sector_drop:fraction=0.3,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.752278376139188,0.6395290605018823,0.0,0.0,0.0,0.0,2540,94320,51d3d02,range_bias:bias=0.25,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.7357083678541839,0.6250108675470656,0.0,0.0,0.0,0.0,2540,94320,51d3d02,range_scale:scale=1.15,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.7489643744821872,0.637889669111158,0.0,0.0,0.0,0.0,2540,94320,51d3d02,gauss:sigma=0.05,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.7323943661971831,0.6261308879216638,0.0,0.0,0.0,0.0,2540,94320,51d3d02,gauss:sigma=0.15,,,pca
sim_indoor_v1,test_id,pca,512,512.0,0.0,0,0.0,2,0.6354598177299089,0.552312232078389,0.0,0.0,0.0,0.0,2540,94320,51d3d02,clip:clip_to=6.0,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.7347903130537508,0.5991648658136006,0.0,0.0,0.0,0.0,2540,94320,51d3d02,clean,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.46603662138216184,0.3633588357943943,0.0,0.0,0.0,0.0,2540,94320,51d3d02,beam_drop:drop_rate=0.1,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.3797991730655641,0.23925208042712148,0.0,0.0,0.0,0.0,2540,94320,51d3d02,beam_drop:drop_rate=0.3,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.5162433549911399,0.35048824677927026,0.0,0.0,0.0,0.0,2540,94320,51d3d02,sector_drop:fraction=0.15,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.477259303012404,0.26395538885994085,0.0,0.0,0.0,0.0,2540,94320,51d3d02,sector_drop:fraction=0.3,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.67690490253987,0.5484679964553623,0.0,0.0,0.0,0.0,2540,94320,51d3d02,range_bias:bias=0.25,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.6331955109273479,0.5024414080452064,0.0,0.0,0.0,0.0,2540,94320,51d3d02,range_scale:scale=1.15,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.7324276432368576,0.5969226597236699,0.0,0.0,0.0,0.0,2540,94320,51d3d02,gauss:sigma=0.05,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.713526284701713,0.5830580452551051,0.0,0.0,0.0,0.0,2540,94320,51d3d02,gauss:sigma=0.15,,,pca
sim_indoor_v1,test_ood,pca,512,512.0,0.0,0,0.0,2,0.6266981689308919,0.5454545294306379,0.0,0.0,0.0,0.0,2540,94320,51d3d02,clip:clip_to=6.0,,,pca
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9221209610604806,0.8766804510670834,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,clean,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.5086992543496272,0.44459655364460493,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,beam_drop:drop_rate=0.1,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.2444076222038111,0.23164300720015896,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,beam_drop:drop_rate=0.3,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.40347970173985087,0.34745390526380804,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,sector_drop:fraction=0.15,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.28251864125932064,0.23636345828406702,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,sector_drop:fraction=0.3,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9047224523612262,0.855944611372822,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,range_bias:bias=0.25,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9130074565037283,0.8722390421635173,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,range_scale:scale=1.15,4096.0,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,2,0.9188069594034797,0.870944574551132,0.0,0.0,0.0,0.0,81940,2949120,51d3d02,gauss:sigma=0.05,4096.0,,binary_hash
