dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,n_keep,interleave,n_bursts,modulation,fading,coherence_symbols,empirical_ber,method_tag,sweep,noise_kind,theory_ber,dimension,hdc_head,n_centroids,method_label
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,128,0.0,1,0.9494614747307374,0.911287870745431,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,1,none,none,32,0.125,hdc_k16,k16_noise,burst,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,512,0.0,1,0.19221209610604806,0.17674352066166127,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,1,none,none,32,0.5,hdc_k16,k16_noise,burst,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.05,1,0.9544324772162386,0.9227799199683808,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.017669677734375,hdc_k16,k16_noise,plr,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.1,1,0.9527754763877382,0.9201095759578333,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.0432891845703125,hdc_k16,k16_noise,plr,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.2,1,0.9461474730737366,0.9117204828479573,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.0769805908203125,hdc_k16,k16_noise,plr,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,1,0.8505611340815121,0.7048687730118413,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.0,hdc_k16,k16_noise,ber,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.01,0,0.0,1,0.8511518015357353,0.7087889448509949,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.0092926025390625,hdc_k16,k16_noise,ber,0.01,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.05,0,0.0,1,0.8493797991730656,0.7045844562182911,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.050750732421875,hdc_k16,k16_noise,ber,0.05,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.1,0,0.0,1,0.8440637920850561,0.6966011736022572,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.1010284423828125,hdc_k16,k16_noise,ber,0.1,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,128,0.0,1,0.8470171293561725,0.7088493761003642,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,1,none,none,32,0.125,hdc_k16,k16_noise,burst,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,512,0.0,1,0.20850561134081513,0.1731191703840665,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,1,none,none,32,0.5,hdc_k16,k16_noise,burst,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.05,1,0.8505611340815121,0.7056081401643827,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.017608642578125,hdc_k16,k16_noise,plr,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.1,1,0.8434731246308328,0.6978532651911548,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.0435791015625,hdc_k16,k16_noise,plr,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.2,1,0.8275251033668045,0.6882521857818219,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.07720947265625,hdc_k16,k16_noise,plr,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,1,0.9502899751449876,0.9172351817909128,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.0,hdc_linear,k16_noise,ber,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.01,0,0.0,1,0.9411764705882353,0.9061345551475224,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.0092926025390625,hdc_linear,k16_noise,ber,0.01,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.05,0,0.0,1,0.908036454018227,0.8586137715895491,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.050750732421875,hdc_linear,k16_noise,ber,0.05,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.1,0,0.0,1,0.8616404308202155,0.8034065853415046,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.1010284423828125,hdc_linear,k16_noise,ber,0.1,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,128,0.0,1,0.8210439105219552,0.7547516536540176,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,1,none,none,32,0.125,hdc_linear,k16_noise,burst,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,512,0.0,1,0.21292460646230324,0.1945848522910482,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,1,none,none,32,0.5,hdc_linear,k16_noise,burst,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.05,1,0.9212924606462303,0.8745102032116485,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.017669677734375,hdc_linear,k16_noise,plr,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.1,1,0.8939519469759735,0.8378910655096673,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.0432891845703125,hdc_linear,k16_noise,plr,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.2,1,0.8309859154929577,0.7645978680125035,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.0769805908203125,hdc_linear,k16_noise,plr,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,1,0.7914943886591849,0.645431107346816,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.0,hdc_linear,k16_noise,ber,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.01,0,0.0,1,0.7885410513880685,0.6412217099010304,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.0092926025390625,hdc_linear,k16_noise,ber,0.01,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.05,0,0.0,1,0.7584170112226817,0.6070132237628912,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.050750732421875,hdc_linear,k16_noise,ber,0.05,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.1,0,0.0,1,0.7247489663319551,0.5827986900237193,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.1010284423828125,hdc_linear,k16_noise,ber,0.1,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,128,0.0,1,0.7164796219728293,0.5813837421669733,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,1,none,none,32,0.125,hdc_linear,k16_noise,burst,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,512,0.0,1,0.2297696396928529,0.206156257259424,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,1,none,none,32,0.5,hdc_linear,k16_noise,burst,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.05,1,0.7790903721204961,0.6386005262964245,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.017608642578125,hdc_linear,k16_noise,plr,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.1,1,0.761370348493798,0.62206810643982,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.0435791015625,hdc_linear,k16_noise,plr,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.2,1,0.7170702894270525,0.5825335266075183,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.07720947265625,hdc_linear,k16_noise,plr,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.7473073736536868,0.6436382849372578,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.0,quantized,k16_noise,ber,,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.01,0,0.0,1,0.5608947804473903,0.4856818911422961,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.009734458111702128,quantized,k16_noise,ber,0.01,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.05,0,0.0,1,0.38111019055509526,0.3442359264654108,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.05115525265957446,quantized,k16_noise,ber,0.05,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.1,0,0.0,1,0.3007456503728252,0.2726640439943601,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.10094955119680851,quantized,k16_noise,ber,0.1,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.7531010041346722,0.609553790350909,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.0,quantized,k16_noise,ber,,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.01,0,0.0,1,0.607206142941524,0.5004709855307534,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.009734458111702128,quantized,k16_noise,ber,0.01,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.05,0,0.0,1,0.45304193738924986,0.3648141250570406,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.05115525265957446,quantized,k16_noise,ber,0.05,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.1,0,0.0,1,0.3691671588895452,0.28512167158346136,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.10094955119680851,quantized,k16_noise,ber,0.1,,,,quantized
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9270919635459818,0.8840642692353267,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.0,binary_hash,k16_noise,ber,,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.01,0,0.0,1,0.9221209610604806,0.8787822664739467,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.00989532470703125,binary_hash,k16_noise,ber,0.01,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.05,0,0.0,1,0.8947804473902237,0.8469336363532658,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.050029754638671875,binary_hash,k16_noise,ber,0.05,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.1,0,0.0,1,0.844241922120961,0.7964632406807167,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.10019302368164062,binary_hash,k16_noise,ber,0.1,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6243354991139988,0.5479476601387901,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.0,binary_hash,k16_noise,ber,,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.01,0,0.0,1,0.6142941523922032,0.5370935673629449,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.00989532470703125,binary_hash,k16_noise,ber,0.01,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.05,0,0.0,1,0.6001181334908446,0.5286621660716566,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.050029754638671875,binary_hash,k16_noise,ber,0.05,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.1,0,0.0,1,0.5711754282339043,0.5119424669062085,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.10019302368164062,binary_hash,k16_noise,ber,0.1,4096.0,,,binary_hash
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7307373653686827,0.662479807302779,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_k1,k16_noise,ber,,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01,0,0.0,1,0.7299088649544325,0.6617487566461787,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.00989532470703125,hdc_k1,k16_noise,ber,0.01,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.05,0,0.0,1,0.7307373653686827,0.6628814150486695,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.050029754638671875,hdc_k1,k16_noise,ber,0.05,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.1,0,0.0,1,0.7290803645401823,0.660801544269159,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.10019302368164062,hdc_k1,k16_noise,ber,0.1,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6993502658003544,0.5944698092737204,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_k1,k16_noise,ber,,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01,0,0.0,1,0.7011222681630243,0.5963050651775351,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.00989532470703125,hdc_k1,k16_noise,ber,0.01,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.05,0,0.0,1,0.7028942705256941,0.5977685192201522,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.050029754638671875,hdc_k1,k16_noise,ber,0.05,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.1,0,0.0,1,0.6987595983461311,0.592451546002415,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.10019302368164062,hdc_k1,k16_noise,ber,0.1,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9635459817729909,0.9394999731976863,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_k16,k16_noise,ber,,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01,0,0.0,1,0.9643744821872411,0.9404595174203415,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.00989532470703125,hdc_k16,k16_noise,ber,0.01,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.05,0,0.0,1,0.9635459817729909,0.9394385941056121,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.050029754638671875,hdc_k16,k16_noise,ber,0.05,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.1,0,0.0,1,0.9618889809444905,0.9364615458462293,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.10019302368164062,hdc_k16,k16_noise,ber,0.1,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8535144713526285,0.7136985797367897,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_k16,k16_noise,ber,,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01,0,0.0,1,0.8529238038984052,0.7147457349328878,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.00989532470703125,hdc_k16,k16_noise,ber,0.01,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.05,0,0.0,1,0.8499704666272888,0.7106378108021663,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.050029754638671875,hdc_k16,k16_noise,ber,0.05,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.1,0,0.0,1,0.8446544595392794,0.7046412392129447,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.10019302368164062,hdc_k16,k16_noise,ber,0.1,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9726594863297432,0.9528257259389058,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_linear,k16_noise,ber,,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01,0,0.0,1,0.9743164871582436,0.9547347972252203,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.00989532470703125,hdc_linear,k16_noise,ber,0.01,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.05,0,0.0,1,0.9652029826014913,0.937793685387504,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.050029754638671875,hdc_linear,k16_noise,ber,0.05,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.1,0,0.0,1,0.9544324772162386,0.9219298982777477,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.10019302368164062,hdc_linear,k16_noise,ber,0.1,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8180744240992321,0.6618593166778514,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_linear,k16_noise,ber,,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01,0,0.0,1,0.8151210868281158,0.6604748017244132,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.00989532470703125,hdc_linear,k16_noise,ber,0.01,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.05,0,0.0,1,0.8074424099232133,0.6542232600334067,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.050029754638671875,hdc_linear,k16_noise,ber,0.05,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.1,0,0.0,1,0.796219728292971,0.6438524532591865,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.10019302368164062,hdc_linear,k16_noise,ber,0.1,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,2,0.743993371996686,0.6417276583909448,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0,quantized,k16_noise,ber,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.01,0,0.0,2,0.5898922949461475,0.5053252334746716,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.009735107421875,quantized,k16_noise,ber,0.01,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.05,0,0.0,2,0.4076222038111019,0.36235810085658404,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0500030517578125,quantized,k16_noise,ber,0.05,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.1,0,0.0,2,0.3032311516155758,0.2688398846950765,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.1000518798828125,quantized,k16_noise,ber,0.1,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,128,0.0,2,0.4498757249378625,0.37506752328377313,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,1,none,none,32,0.125,quantized,k16_noise,burst,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,512,0.0,2,0.1996685998342999,0.10887386322318186,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,1,none,none,32,0.5,quantized,k16_noise,burst,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.05,2,0.7075393537696769,0.6128808970631339,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0145263671875,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.1,2,0.647887323943662,0.5652994658261802,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.046722412109375,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.2,2,0.56006628003314,0.49439580300259306,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0760498046875,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,2,0.7341996455995274,0.6016337567289469,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0,quantized,k16_noise,ber,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.01,0,0.0,2,0.6261075014766686,0.5137004412230352,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.009735107421875,quantized,k16_noise,ber,0.01,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.05,0,0.0,2,0.4884819846426462,0.39676788637890326,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0500030517578125,quantized,k16_noise,ber,0.05,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.1,0,0.0,2,0.3922031896042528,0.30786005465410204,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.1000518798828125,quantized,k16_noise,ber,0.1,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,128,0.0,2,0.5191966922622564,0.4058147440588592,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,1,none,none,32,0.125,quantized,k16_noise,burst,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,512,0.0,2,0.2793857058476078,0.12859588376648706,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,1,none,none,32,0.5,quantized,k16_noise,burst,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.05,2,0.7052569403425871,0.5835562115128724,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.016937255859375,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.1,2,0.6692262256349675,0.5611297737064664,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.061370849609375,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.2,2,0.5894861193148258,0.5056448538470926,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.1089935302734375,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,0,0.0,2,0.8641259320629661,0.792292318851233,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0,binary_hash,k16_noise,ber,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.01,0,0.0,2,0.8293289146644574,0.7526270557237544,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.009735107421875,binary_hash,k16_noise,ber,0.01,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.05,0,0.0,2,0.7589063794531897,0.6699983548929178,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0500030517578125,binary_hash,k16_noise,ber,0.05,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.1,0,0.0,2,0.6851698425849213,0.6002422049259832,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.1000518798828125,binary_hash,k16_noise,ber,0.1,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,128,0.0,2,0.6371168185584093,0.5516265266026732,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,1,none,none,32,0.125,binary_hash,k16_noise,burst,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,512,0.0,2,0.16901408450704225,0.15839568500423556,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,1,none,none,32,0.5,binary_hash,k16_noise,burst,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,0,0.05,2,0.816072908036454,0.7385544294682257,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0172882080078125,binary_hash,k16_noise,plr,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,0,0.1,2,0.7555923777961889,0.6733223506340507,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.056549072265625,binary_hash,k16_noise,plr,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,0,0.2,2,0.6437448218724109,0.5779735624412397,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0951080322265625,binary_hash,k16_noise,plr,,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.0,0,0.0,2,0.5977554636739516,0.5207732383732556,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0,binary_hash,k16_noise,ber,,1024.0,,,binary_hash
